"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-27,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,23.8562795160715,2021-05-24,2021-05-31,55
2021-05-28,20.8075057069101,26.5888271664659,21.2758913916826,30.9460609721275,21.2758913916826,27.9772496284327,24.2599593466598,29.0512156798593,26.8480724720591,27.9088767724625,25.6039910580474,23.0491148596044,30.9460609721275,30.5738280205847,26.0744900144931,25.1290705500794,25.3491640054305,27.3806531649795,28.5854459180883,22.3741767696938,23.3722152125566,27.061212297002,27.0199851773685,26.2737789278301,27.3634189699195,29.3410268749109,27.8080975091387,27.010509330533,27.0831742381032,2021-05-24,2021-05-31,55
2021-05-29,32.457926806805,32.6779333466124,25.3822961241577,39.5038013041921,39.5038013041921,36.0181748137797,30.742928226525,33.4525512066815,35.0315101199258,37.2456315055483,25.3822961241577,33.7045720635291,32.7793195585723,34.2607959261804,30.6850348772852,35.5338646095424,31.1741444466524,34.9551408201043,33.0500027785167,30.7765000278546,32.4206120142692,29.4186070048187,28.0246594723761,33.5845308201007,29.6567367805587,34.0203554978079,31.5304699345596,32.0773810754303,31.9187126563426,2021-05-24,2021-05-31,55
2021-05-30,32.2002172111564,24.7658284266425,19.0994249950709,32.9387789143266,28.3237213385113,24.2794943325882,26.7137573984667,26.2323173509335,21.4217020603362,24.8711944891816,22.6968880768239,30.4370440862993,32.9387789143266,26.0525406480869,24.4745358892538,24.1252288197437,22.9925589968934,23.6849191843766,23.4589673922023,19.0994249950709,25.574620551827,25.8015976984122,24.8960493956299,23.8948397201141,23.1714881264858,25.809437351047,21.7183895956927,22.5884501939806,23.8877640597786,2021-05-24,2021-05-31,55
2021-05-31,33.6098788934921,29.9176811778873,21.271488495611,38.3146199747841,23.5692472282724,21.271488495611,21.9121940459395,37.189339847307,31.1184462907431,26.5086781342532,38.3146199747841,34.5504141017298,29.5817445611163,32.7325757385866,37.3506063151677,30.3069571739284,25.6245381338383,28.9981591014675,22.5753433549755,30.7758020385795,37.8931770050972,32.0206678466866,27.2405677811503,28.8252674371827,34.0379955249088,29.9157798310856,25.7754434071528,34.4335394135951,25.4194366640238,2021-05-24,2021-05-31,55
2021-06-01,35.3870795199334,33.9495429975768,24.0137819156574,42.3568946020868,40.3250948336122,40.2869540786665,30.861346354668,25.1593898183896,26.2131961564253,42.3381704922375,35.7834788438668,37.4411815654451,30.6611294271273,34.2675412432136,41.5014435711474,26.2829156223623,24.0137819156574,30.0293818780836,38.7423803469418,42.3568946020868,39.3285083387067,31.424946306783,33.4024108243367,33.6883683112799,29.8025370002178,30.1696333051254,31.9178620807515,32.0614020625084,40.6786259597788,2021-05-24,2021-05-31,55
2021-06-02,29.2980985781651,41.9286842160912,31.3122656936677,53.2317874361665,31.3122656936677,52.274872388148,35.551567090695,44.6054048608898,52.9426267712426,38.0141218532187,38.8828283501263,40.9869093817796,53.2317874361665,46.4578452119754,33.1508343623242,45.101997519648,45.7951930284116,39.4469407266045,34.0406156515955,41.1096678719397,45.525845464633,40.8635302069083,48.6731527519025,43.7449197992767,42.1793227682343,39.4892919090905,43.0730313324573,31.5993078105454,40.1632251607992,2021-05-24,2021-05-31,55
2021-06-03,37.5400573202828,29.9422801278742,20.1070370577943,46.7419694189089,29.6796298369521,31.0815089966773,21.0801681483912,21.2065686656128,31.9877399135151,35.7320569361652,31.2579672069293,41.7708418304172,30.4161017116084,31.9220327986774,27.4140932816356,37.1758581816749,23.9800931097231,23.5057800643946,27.0098717566756,22.7754356848924,21.548067299371,34.8086826648905,46.7419694189089,31.8346128379703,34.7574109682538,20.1070370577943,26.0443261240062,21.483683951638,43.2354647500796,2021-05-24,2021-05-31,55
2021-06-04,27.2223696162114,32.0722774196719,19.4285729563151,40.8811876989622,33.562981306802,31.3930878460314,33.4931241342196,38.4342032426105,26.8498081274003,36.4365358617788,24.7071218483335,30.3989145769601,40.8811876989622,27.5724370545193,25.6570758838855,35.5802730554243,40.7014843619942,34.2664032746816,31.7040735161475,33.7955835452757,22.7345575219622,29.75870918984,19.4285729563151,39.9394390736247,30.0605318292091,29.3058137733141,36.8551684829043,35.2426134987861,33.0472338308146,2021-05-24,2021-05-31,55
2021-06-05,33.1181614199567,37.3014795889608,25.730969031812,49.099889914337,30.8068061983299,35.1413924471062,35.378311035476,34.951615073044,47.449352985568,37.1191960797983,43.0745309881986,35.6190815526716,43.6384893002188,39.3982312190012,44.2538140996139,49.099889914337,25.730969031812,36.0558313030887,39.5274921397477,37.8163155467934,45.8708312886589,36.7830170472947,31.7653822285068,30.4088072376284,29.0510324222839,32.0325502726384,37.7144232094568,36.2552797428914,37.5943473598543,2021-05-24,2021-05-31,55
2021-06-06,30.0378571540971,27.5667612452388,12.9925926053846,40.7462137903983,16.2516062657588,31.0485751280732,35.4385056696968,14.2722568697665,33.1590545381489,17.6749264056995,21.5391685355043,27.0330935125162,39.2735164487661,27.5902859679508,40.7462137903983,23.4765745136421,12.9925926053846,23.6243835518921,26.1240487252204,36.6175987881877,30.634572451593,21.50926891541,31.470105296695,28.833417986728,34.6493554678377,30.3537252598174,35.2668013034137,25.325273972219,24.2641091606498,2021-05-24,2021-05-31,55
2021-06-07,27.0286587820053,31.6007601740576,14.2480674676231,57.6300261940451,47.2570626711985,30.4657720275744,17.8454408505228,21.3752145141804,20.8621225346524,27.2453974465027,25.3102374238738,25.2652003475298,57.6300261940451,32.4976873893142,28.4500759010891,47.0016777944011,34.3606608959238,41.203950553218,51.7066360112846,26.1827292514719,27.4920589137575,47.1043963102584,26.2567122417973,30.4964460760545,23.4748433015608,21.4463760039673,14.2480674676231,20.4962604466861,44.3439517829532,2021-05-24,2021-05-31,55
2021-06-08,31.653138490567,29.4619059037365,3.72110259453014,52.0036561904679,27.3625606176162,49.010901907222,34.0995104622438,3.72110259453014,23.6346074552963,21.9808752891428,29.858002412892,31.5635487999646,35.8479036315314,17.6490359370147,44.2100074823132,23.2123423318312,34.0785866537002,24.9062717696852,16.8928111445353,28.253738219763,12.133444158595,48.046362094255,50.4686982775472,22.7345422031334,17.6577792118443,30.6193644049375,33.3194436796636,23.2825506636867,52.0036561904679,2021-05-24,2021-05-31,55
2021-06-09,22.4973559827592,32.3252684935998,6.80051399863335,61.425130970077,37.4997833850431,61.425130970077,28.4668814448157,35.986457537339,39.800852590924,13.6077353299975,20.3447797949221,8.24923658497218,23.20389546227,56.2667239313804,37.675769262087,35.6151287077127,45.6042094919665,42.8176342098427,50.2001684231975,6.80051399863335,34.0645644776788,35.6713021483107,26.6488126274928,22.0226091419908,23.1658354371431,36.1328775801673,22.8313160512518,35.5091435753263,28.5203501754524,2021-05-24,2021-05-31,55
2021-06-10,17.5164698001166,34.6290071391418,3.87418102077318,62.8420665484947,4.71387950276566,43.8161681509394,16.8962412669917,49.5467468330027,52.3398054422363,28.0005250707196,38.942744851957,36.8994369846515,23.8698489821375,28.2878375379148,62.8420665484947,29.036497286223,61.8856581294871,10.7518849615657,52.7666915572579,16.9049861202326,42.5525637014267,35.962294026595,33.9536587844652,3.87418102077318,45.2502818300666,38.5319559050393,35.9144025448163,46.8703541490343,25.3144672897516,2021-05-24,2021-05-31,55
