"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-06-06,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,30.0378571540971,2021-06-03,2021-06-10,55
2021-06-07,27.0286587820053,26.1334942906043,18.922336808017,30.5592141414294,29.4478047840136,25.1617107215982,30.5592141414294,26.9716475241785,18.922336808017,21.9497677572036,25.7876451213725,25.1390031093982,25.9285326024698,26.8911390522771,23.6308198678915,24.403170781411,25.8656199218413,29.3816865411357,27.1405517312444,28.6145840135912,29.1697534432046,27.4429227594379,23.9966476951293,25.2982005033002,29.2411242275126,28.039729235877,23.9720835678318,25.5942523509889,24.7874090027516,2021-06-03,2021-06-10,55
2021-06-08,31.653138490567,32.7887543173816,28.4879832148381,42.2602790051234,33.9781865617391,38.6160552277819,33.3452993745972,29.7381563658369,35.828713907009,31.5175692768489,32.5123467974576,34.5748937315923,35.5719193628262,34.7682467454357,30.0390920629306,29.2349343876785,31.8979417288145,28.7882705252217,30.248313781672,36.3386200718244,30.2502844372238,31.1213355615605,35.7665518108577,30.897894251716,28.4879832148381,35.9527444166913,42.2602790051234,29.163266123807,28.8199592034567,2021-06-03,2021-06-10,55
2021-06-09,22.4973559827592,25.6430155376446,18.9476186403628,31.4338220464331,26.3032339580309,21.7663863482913,21.9418463470402,26.0722308737802,25.4689115814961,29.0482101363959,27.5136081790854,18.9476186403628,22.972872752637,22.0053149407931,21.8462859559936,27.2597846004353,25.5578047441608,22.8166917508098,28.5321856286261,27.3685333736729,21.7750011443244,31.3157569998582,27.0486229848034,28.3095275167109,30.419103022135,26.496053830175,21.7591892466748,31.4338220464331,27.0967918383888,2021-06-03,2021-06-10,55
2021-06-10,17.5164698001166,31.1241382441195,21.3349813364969,42.494028490438,32.8053508929317,24.280099837683,33.3366453752824,38.0281135651995,27.0860005991626,21.3349813364969,32.7713848663802,29.748397205758,29.5773073906802,38.0255145423848,30.6750055189581,35.1679925684605,31.5826190528514,36.8733691263341,42.494028490438,22.0217675124583,30.095456656615,28.8310504815819,26.7328063843764,32.3770576925987,27.7274750487326,30.499410996899,31.1429428515129,34.7590803852166,30.1295977239959,2021-06-03,2021-06-10,55
2021-06-11,22.6319759482781,35.5911418284965,24.6620332336767,47.0941411408879,38.7858169449926,37.2197728671388,35.255920968638,28.6430011014192,46.5299297932421,26.9598380346103,32.2412170313997,36.9520019940959,33.8942199221172,32.9988659535021,32.6337954447177,47.0941411408879,34.2886219175392,37.4554335807189,38.4067776660185,33.1982222456854,31.6646909448455,24.6620332336767,34.1069375193819,38.8819552103278,37.2915121938374,35.9192468418873,39.2798301173769,36.5897346801511,38.825028364205,2021-06-03,2021-06-10,55
2021-06-12,23.1053412530614,41.9450586002234,29.425808498867,51.1592274160213,46.7725587550324,46.1316548667832,48.4366822606917,37.0016148769967,36.981584465107,34.1787610418294,43.6981540555778,35.8666618683944,39.22001248418,45.0335037028789,46.2641289930681,29.425808498867,51.1592274160213,47.781059540892,41.4739930884232,46.4375189805206,40.3776956885488,40.2258350495074,40.1864234205318,44.4459285537999,38.8493846904287,41.443337031018,32.728004620455,48.6602153658955,45.846715690136,2021-06-03,2021-06-10,55
2021-06-13,19.2827669524033,30.6755564107491,23.4336349857389,41.590198143036,23.9926349939276,27.0911776864437,32.1218142048835,31.6072475993431,32.2727109544024,37.9954754287659,41.590198143036,33.9104119698533,30.913098611817,23.8036505466626,27.7174564215023,32.3127901512976,35.3046874833378,24.6176640203859,27.4875127586141,31.6036933197701,29.1433413286554,28.5353232109706,31.8700494842772,27.439353656352,32.9381745174646,34.4633314410756,34.1377070804607,30.5857702696899,23.4336349857389,2021-06-03,2021-06-10,55
2021-06-14,23.2320775873063,29.8815685912682,17.1503105641372,51.9030621663441,28.779191284768,40.3174352463354,25.4207713034885,33.3986082558293,34.8762186633456,30.7946658903457,34.0440338917283,17.1503105641372,27.7495761178314,21.4765662367635,35.2115728137909,23.8777340998075,29.8805180886222,24.152023656274,24.5877306249555,23.1622859630828,21.630062218058,36.5724892202184,31.8545903419743,51.9030621663441,29.9403242587308,23.9380300663257,33.5070609508959,32.9750694175379,29.8392834405135,2021-06-03,2021-06-10,55
2021-06-15,21.1079312621416,37.5360831121037,21.1177628209126,54.8736469690608,43.539679719009,23.3518431894614,30.4611915230881,52.0368430503981,33.7450386135453,45.2242662124508,35.168547780901,39.0073553984785,50.6672888141544,21.1177628209126,45.2013074333994,29.8604346917541,30.8060311184851,45.7760449535601,33.4093113353041,26.3148845794668,26.6645288186748,44.1902979267317,42.472318445842,43.8392528354597,41.7175480333967,35.0267225044627,54.8736469690608,24.5885356187624,39.3413954158332,2021-06-03,2021-06-10,55
2021-06-16,28.0267081340598,30.3213875184359,14.185991729346,52.0769137689044,14.185991729346,34.2497615076436,32.1719829042442,52.0769137689044,41.1310683902356,27.3741859428728,34.2639157743336,30.7273868543741,39.7821560041765,20.5755877297838,33.9296514754555,26.7940701725593,20.8694517002667,26.659449969399,14.1892941343297,43.4932192396736,41.2558724857086,37.6511916048387,19.2151829516564,31.0302261371542,18.7170659598604,34.6500512876751,15.2644044838834,26.0298770977235,41.746728654799,2021-06-03,2021-06-10,55
2021-06-17,25.6044294868246,30.5289738831276,6.43485609742108,53.2239099844558,27.4693045853512,42.2632808583721,35.2479804004418,33.2481112926836,51.7034113000127,49.0842242148368,34.5924762986767,16.7413354046933,13.8177360062501,25.5329948570253,53.2239099844558,13.7730857630551,23.9818938412287,25.7936374781569,6.43485609742108,25.3776727123193,33.4394130000985,43.7066679041675,27.6133917754173,15.6106064505075,33.1699025268917,42.9316790582133,39.0035071306596,13.2279079463087,36.2353601909452,2021-06-03,2021-06-10,55
2021-06-18,16.1949903708952,25.898637070169,3.64642502646837,41.7992966029172,21.9686601168597,17.9585568975908,17.0815469787972,36.0262972191965,41.7992966029172,25.1087725285244,37.1364213210365,9.67264895447163,27.3408030598999,26.131033286416,23.6845226022138,26.6989424500623,28.0732914396847,22.7512129692624,29.2059657756055,28.5161480935807,33.4671188803279,36.6436552878765,20.7438437129786,14.9865805681542,31.7183814834902,3.64642502646837,30.3036611000999,25.4833256156571,31.3188147830534,2021-06-03,2021-06-10,55
2021-06-19,26.2891232262505,31.16449704653,6.84317448197646,48.7831034505836,42.8483850905616,48.7831034505836,20.071881091128,15.0938149893497,32.2242923741454,42.9736502040914,38.0705211763127,8.75419168824389,34.3868704486783,45.0436366034151,47.0557012117077,45.5352138093147,16.293704751183,37.4246029534221,20.2555284683144,15.5756127417217,24.5134408778747,34.6083969993524,48.6557329775003,26.053677282891,45.0091407225597,6.84317448197646,28.4493265684318,28.2209460089028,26.3678791915871,2021-06-03,2021-06-10,55
2021-06-20,25.5941127859297,28.5166122251673,12.0409859856639,43.0366805639806,26.5814506712525,32.1418432983469,35.2743033851773,21.1284914116513,29.829544412405,43.0366805639806,39.1330208105637,36.1267878452654,28.9037527814177,38.623370666336,29.8886772068333,19.9622260155214,41.3576731620799,28.6583491299414,14.7159512980687,12.0409859856639,29.1799863340758,20.7491633815272,20.307114384937,24.6062789018257,12.3653756187006,34.6697507589524,29.7245865236865,41.7769233332014,22.1330177477703,2021-06-03,2021-06-10,55
