"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-26,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,29.7729988142094,2021-05-23,2021-05-30,55
2021-05-27,23.8562795160715,26.82062092652,21.9169914577407,31.0070421432308,27.8338329956399,27.3100861643302,22.276664590612,30.9579233439063,25.1115437081379,26.6710151968708,28.5586182767482,26.895027003827,28.3760254586522,24.9723013321439,28.6554728718644,28.4374993805088,25.9976584318999,22.2739479382697,29.4600159378993,27.0686853483258,23.5462902579289,31.0070421432308,28.9172647838603,27.6623586384961,27.6258233558849,25.8892068218487,25.2133171479954,21.9169914577407,27.8809105763776,2021-05-23,2021-05-30,55
2021-05-28,20.8075057069101,33.2646864336575,29.3633000487854,39.0196907898243,32.66489785626,31.123573836247,32.8798445742436,34.2970000650985,32.5095729083492,30.2241332389566,29.3633000487854,36.7668562167018,36.5367968439519,38.6414524281689,35.4647542065085,39.0196907898243,30.0437649002968,31.1926065095221,30.6193230353191,32.5982722809694,29.3737139096978,37.3836514969599,31.198247188188,32.9251552153591,31.9429538889411,32.4382627702817,33.6443935116288,35.5014541625513,33.2634889586259,2021-05-23,2021-05-30,55
2021-05-29,32.457926806805,24.8394374218957,19.7968134723817,29.9899924677568,23.9349890393389,26.4558578328871,24.6888655204571,29.9899924677568,25.2152031403489,27.9895869296921,22.5988222027608,28.5611498963909,22.5097344233022,26.8912211435491,25.1664505217448,21.195856343473,22.337087445021,22.5734106291522,25.8552258710846,26.3086659627473,23.2222626118629,26.8950235158196,22.2623368576368,25.9464890759288,25.2695024711294,23.6835013394624,24.8858485828192,19.7968134723817,26.7520382506446,2021-05-23,2021-05-30,55
2021-05-30,32.2002172111564,31.2457315712921,19.9853797782522,40.0833703790493,40.0833703790493,31.6005730352535,36.8276882615155,29.9133672658264,33.365753562417,33.2276159195177,19.9853797782522,30.1644817878522,28.4350930002542,28.2348110668236,25.2532336628744,29.5889453653271,34.5440160781583,36.8464023502948,25.8686626153965,28.5803488869945,29.3654929125794,31.7392143120987,32.0260160333104,30.6968332440684,34.9884770244725,36.3482363814323,30.7627847993152,31.7205456886012,30.9759458706159,2021-05-23,2021-05-30,55
2021-05-31,33.6098788934921,34.0604625305463,23.5478693341969,39.9221583934759,38.1934100367811,37.4268625977784,37.116153689172,27.1845533628547,31.5874383535536,37.2621799314894,34.1280065503726,36.6564380622592,37.3635720591015,39.1396826393324,39.3443281640359,27.1430731481294,28.8452013700102,30.1017376059526,23.5478693341969,36.5633177336557,38.7688497167641,36.7900091751433,34.7382642932889,31.0790592543923,35.114990434238,28.7651021549304,32.1040077897445,32.6252974130056,39.9221583934759,2021-05-23,2021-05-30,55
2021-06-01,35.3870795199334,44.0185655390954,30.252721794839,57.9572211650262,43.1622103542933,46.8111296081068,47.4814525595662,42.0058699927741,39.2496091663797,35.711284991129,44.8318508956335,39.4705231638164,47.8080560840667,47.9765753534019,40.1404366884689,38.2102760426615,57.9572211650262,48.4153668613297,43.6801871813148,44.5626593865247,47.7300652120234,30.252721794839,41.2315262539776,44.0267366462176,45.0019559313879,46.6605873860848,53.621008392418,42.4262644368797,42.0385629290648,2021-05-23,2021-05-30,55
2021-06-02,29.2980985781651,31.1150003602983,17.5925363205674,41.3770194186388,28.6975462453853,29.8865400506523,32.3443740583885,36.2870393553224,17.5925363205674,32.0743583574514,34.0848160637529,28.0107063173624,37.3039226755481,40.105425127528,33.2315159477519,35.1128767986072,24.641614022201,30.1406745237209,30.5521740262634,25.8191807845317,41.3770194186388,32.4153107842243,23.6156733658364,32.0083485161468,23.6716949654364,29.5908708809756,30.1144700301821,33.2484767159449,35.9478436550362,2021-05-23,2021-05-30,55
2021-06-03,37.5400573202828,28.283276843243,13.8743723626951,41.0089629861643,24.1971747672541,28.1831304199856,20.228676646004,41.0089629861643,32.4069288871438,20.5280219073445,33.3278826423022,22.4930025132561,36.1563478674878,27.4479903976269,29.7246966958171,21.982001961414,28.3680653450663,34.6594978573007,13.8743723626951,25.727007391314,30.1978747772665,34.6675794985173,34.8010828401711,31.3132341329331,34.1645495048341,27.3346981875227,25.480525388942,28.6881178209201,20.1204982817921,2021-05-23,2021-05-30,55
2021-06-04,27.2223696162114,37.8395462879777,25.8628204124651,48.758486798065,37.9387253493904,36.1606267098006,38.4803624648152,41.2781448255456,32.6153389366216,25.8628204124651,36.387255972955,39.8054352223349,40.177039489551,41.9674970880909,38.2727090900327,41.34727020627,37.9581680412618,39.8897545788148,42.5922644614358,43.0586093161931,34.4492180112911,39.4858409340865,37.0496521838448,36.3358365664664,30.3798761354067,48.758486798065,30.9716713392196,35.6236066805392,39.1424463849457,2021-05-23,2021-05-30,55
