"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-06-02,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,29.2980985781651,2021-05-30,2021-06-06,55
2021-06-03,37.5400573202828,26.286957901652,22.6172163543105,30.3692917155336,25.7468249617278,27.8505627665101,28.5942745454841,24.3393165948644,27.7000052784684,24.1846521199019,22.6172163543105,23.857842244914,25.0511201455737,27.5884756813669,23.0019067583268,28.6306933347009,26.7662328118815,28.9393229719951,25.942909280563,26.0605598884597,28.5058201784459,27.0653842507927,26.8086942717133,30.3692917155336,24.3434613640162,24.0394104855528,28.8179018214853,25.3618817366139,24.9901859780982,2021-05-30,2021-06-06,55
2021-06-04,27.2223696162114,32.5163593911894,27.0755718248871,38.4087220581507,37.9812877875842,31.1736829176981,27.6978618465849,29.2121183681864,31.4493901333046,32.0849243241232,32.6465317657349,38.4087220581507,33.8577123922013,29.4798213764792,27.0755718248871,35.0825809490607,34.9083308506648,34.4688709610708,34.9912205621261,30.5818770274678,36.32893920838,32.1002733828128,35.2843080888598,29.7939670615378,28.7736071418222,31.9890358402417,34.9856534779499,31.6272595458576,30.9254358869478,2021-05-30,2021-06-06,55
2021-06-05,33.1181614199567,26.1429680179457,20.0601692710871,34.2026329750565,29.1698579349144,23.3609357787022,27.6223750982719,29.7114327232101,21.8274731953498,20.0650586378839,31.1790934747177,34.2026329750565,27.2802860974598,31.8001142594609,23.2288605094035,22.2670933983212,27.1656347523371,24.1023590914827,29.1377472962499,22.9441230512076,31.1552849769291,25.5199075189952,27.1098343453908,25.7716854361961,28.5107949829608,20.0601692710871,25.215601981559,23.2589392974838,21.9069043640121,2021-05-30,2021-06-06,55
2021-06-06,30.0378571540971,30.898051659358,22.5977142790619,39.1658187184013,26.2879827108351,32.936828886767,32.8601784416186,37.2317518513493,27.8223743724404,24.3803611040284,26.7699023420485,31.4266049850035,34.4582419533944,32.5203078395161,39.1658187184013,33.4534645870361,32.4509159511925,29.5040413948479,29.9980342774521,29.1242222317387,30.8528323614888,32.175736312056,28.0630916378908,30.2480324880221,36.8391274845279,28.5085510700359,32.6664381520455,30.1087360511521,22.5977142790619,2021-05-30,2021-06-06,55
2021-06-07,27.0286587820053,34.4807477389577,24.23757830318,42.9236600227867,29.3984240757759,30.4576648875147,29.644918122349,34.3249403207697,29.1522897613368,39.4228762794448,37.0535910139075,33.9992157772113,40.0543376687492,33.6071058189099,38.6609831059054,34.5773052691601,24.23757830318,32.1045977951596,30.8251397636782,39.1314200866175,33.0355635708399,39.4222571528791,42.9236600227867,26.5894996524868,36.5626167673544,33.8532488191183,36.3728609828606,38.2812129178411,38.3253855381072,2021-05-30,2021-06-06,55
2021-06-08,31.653138490567,40.6625132496186,27.474748256951,52.7935500800818,29.3957378506943,45.7563453351382,37.9198977987717,51.7734605852031,30.7981885771815,40.6825480329017,42.5685632217422,41.3758812754945,38.0562182313311,37.7636680864572,37.9158230842748,44.0949231011762,51.830061944143,27.474748256951,31.7732103610766,40.8052698740687,45.4654689071202,44.0625327731581,41.2551039228746,36.6929337309196,45.6180097349283,43.4542833029966,52.7935500800818,38.1669945469349,39.069408624846,2021-05-30,2021-06-06,55
2021-06-09,22.4973559827592,32.421109240528,23.4749408214709,47.1110939233606,38.4307261959425,39.7603063497041,29.9343493283614,32.9844897437973,36.8702255811977,29.8635397962172,38.8799628867618,32.7842844075865,27.5481179382303,47.1110939233606,23.4749408214709,35.1498597502456,26.8686561940105,25.2338819464136,33.0696347791921,39.1336500863552,34.4778128905765,25.0591128799274,27.1069821032395,23.6855643374235,35.8843721438518,29.5187128103457,35.1272297034132,33.7662183071816,28.8040061083944,2021-05-30,2021-06-06,55
2021-06-10,17.5164698001166,31.8250803883541,22.329147362493,44.3596711617352,27.8635711158708,24.9508251069488,24.0856781087434,32.9918657666213,35.7208912148456,29.4603532339142,29.0535978914818,43.1197269609408,39.5506095500297,27.7536027993429,38.7143224949453,22.329147362493,36.479866510095,34.5442176937451,29.3453626555591,25.7248067343232,28.5338396016667,34.614684847639,28.5962037348223,35.3243693819011,29.6223300393421,26.4924186704823,33.7321903665674,44.3596711617352,32.662856704796,2021-05-30,2021-06-06,55
2021-06-11,22.6319759482781,35.8167981797529,20.500621690834,49.8650784091849,42.4992549005681,33.7142199666264,36.6171759741396,27.0919951482617,34.2967181408607,49.8650784091849,26.5055673841448,29.6583982827156,37.634060581503,44.4834249535395,42.4419146225412,33.2801745308975,47.0147300390378,32.9655230718684,35.0052746994085,42.2967538629769,43.7466323020985,31.4766808697878,37.1672016100945,20.500621690834,31.5505154548762,32.9100780751541,29.512338328931,43.7335157877577,29.4521058060141,2021-05-30,2021-06-06,55
