"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-24,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,30.5912333502364,2021-05-21,2021-05-28,55
2021-05-25,22.5808791716556,26.2628555036519,21.0831583976264,31.1523356600776,23.8142289520646,26.2672210352179,25.7225674280002,26.5562663751863,30.0698005866589,21.7442929767382,26.8014916274008,26.0923919796701,28.8871740539448,24.3860671819747,25.915782546911,21.8108877430933,28.7134634572176,25.5815286503702,26.8018954744899,30.5435932850877,25.4517174697605,25.1220850111835,25.6800357278329,28.0444416840172,27.5379250972886,27.4408573772578,25.350177812226,31.1523356600776,21.0831583976264,2021-05-21,2021-05-28,55
2021-05-26,29.7729988142094,31.8317799497989,26.3440231519699,38.566021952531,28.9447092024653,30.8686247102518,31.619977885787,31.2855343856802,28.995069842229,34.0491184121122,38.566021952531,30.6917994039959,37.1898885696753,31.5460166640654,31.2110517143703,33.1405930333769,29.9462982197089,30.0895285682473,28.2126479646033,29.4840262873478,26.3440231519699,33.728127898858,30.8815159488922,37.3280169872237,29.2052882489397,35.031661489509,34.7508982241179,31.1998680245863,31.4841919544282,2021-05-21,2021-05-28,55
2021-05-27,23.8562795160715,26.3149307797625,20.2004808951409,35.904305218414,24.4523623276425,26.6946220764639,23.0971528805345,22.7126014538398,27.1364293705888,25.3762291960118,31.4739137967816,25.8229445346876,26.3070687854971,27.4575161693247,23.2138205346158,24.2900165304327,20.2004808951409,27.6603850687,25.1895645084907,27.9709956384385,30.4123358912891,21.9768180782673,29.9583077036406,23.873921461158,26.1239980807212,28.8121628661085,26.7125447402749,25.0427716869991,35.904305218414,2021-05-21,2021-05-28,55
2021-05-28,20.8075057069101,31.4662565474185,18.2695788325161,40.0148381992136,32.6687682730903,24.2894180247556,29.2789720519066,40.0148381992136,25.2029723767422,30.3113407392411,30.9477661597722,30.0894407382972,32.7142413592653,24.0616599213375,27.7202353229834,38.4552547672017,18.2695788325161,36.3895596444425,35.5494834495112,35.5825097741464,28.7319944192614,31.9376210047965,36.8609365410972,32.4542889435762,36.2359903275696,35.2972955270307,30.7305125678148,32.6248513142636,30.2368834056304,2021-05-21,2021-05-28,55
2021-05-29,32.457926806805,33.7836918133081,25.1268073367416,42.7855929181807,33.2000791671929,36.1278225962108,29.7902243990906,31.4732404440839,30.6677592234102,32.2624259416474,39.2079187493679,36.3608647034096,36.4422831333607,33.0482245769608,33.7956041253767,30.6490431793181,30.4069289434503,42.7855929181807,29.6320262563981,34.2284403716764,36.2405696027722,34.6721628358434,33.0646548052313,37.7481196365638,38.3094161343171,25.1268073367416,32.329535465103,29.1591737334061,37.8633770535886,2021-05-21,2021-05-28,55
2021-05-30,32.2002172111564,41.2923252008714,32.9676565786735,53.8216270288615,42.5458094908817,32.9676565786735,40.5366251578522,46.2274741309,34.1197836997385,39.5015096279648,36.0085890141388,49.7816995953351,37.0171420029627,40.97897557716,53.8216270288615,35.2123578107381,43.6878518053331,45.8675228650409,40.6925468377677,43.2521380843522,33.9314426024879,42.936643095641,41.1304544882938,38.5606500745243,40.1004283105593,37.0391122822058,47.2872638860708,49.4496533180548,39.6531726562467,2021-05-21,2021-05-28,55
2021-05-31,33.6098788934921,28.8509232955124,19.6750521140792,38.2659666015785,26.5591520796978,33.6786832781979,29.5152484675204,32.3250181061271,25.6711856303517,30.3749674510449,32.4767941719696,25.1490909258384,19.6750521140792,32.1058595769614,32.3662742349623,36.7267396529998,24.4041213438106,29.2020118809966,37.2949820820559,25.4244783530716,25.7793472559606,35.3294301837942,20.3811514619088,30.6381051360387,22.714611677575,24.8539483224176,38.2659666015785,29.2282340938222,21.1326283050286,2021-05-21,2021-05-28,55
2021-06-01,35.3870795199334,30.8529479359636,22.2336455081763,42.895428468107,37.2878458992872,36.1862710069729,39.4418712873364,38.3176614416524,34.9222229688169,38.0478043644979,23.3025377013396,23.4214041281091,24.5162151525139,39.3925297108574,22.5909794341551,29.1049752583703,30.8190203387043,26.0464395395107,27.2708504110579,25.1761900457643,23.6900797375413,35.101017203303,36.0653099820666,25.362043082401,34.2979618644809,22.2336455081763,42.895428468107,33.2375428087387,22.5958510553289,2021-05-21,2021-05-28,55
2021-06-02,29.2980985781651,35.7631131388546,23.1848039197238,47.7627287597105,26.9196874417217,47.7627287597105,36.6875857653588,28.8948609617864,33.2831043025102,41.1668083365866,35.7774899297794,32.8774279412685,32.5113208279891,38.1346683750928,37.8974641055451,37.4689109600869,23.1848039197238,47.6724174537443,30.1901816698536,47.4668040425605,35.5409315777864,31.6538764118826,41.9087319538491,36.6838266988464,38.9953424030513,35.3964113804585,24.2305661398401,44.1868732878123,27.5850038245192,2021-05-21,2021-05-28,55
