"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-29,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,32.457926806805,2021-05-26,2021-06-02,55
2021-05-30,32.2002172111564,25.935198958029,22.5489284321793,29.1665109114133,25.1412548466859,26.8060815448708,24.2047491642345,25.2180200998254,22.5489284321793,27.5946099972068,29.1665109114133,27.2408633941548,28.116182272085,23.8760397101838,27.6026944971757,23.7591756138427,24.9550233441388,26.0146013682072,28.3263526897859,27.2600823227879,25.5898926964151,23.1159411091096,23.6771790829933,26.2052187195935,24.8103538064316,27.8657851720397,26.5141643035818,25.7141063746139,27.0561624771691,2021-05-26,2021-06-02,55
2021-05-31,33.6098788934921,33.5537506957077,26.8672054300951,39.2406035854068,35.0736514711061,35.3485997261432,37.8892186919554,29.2929483052591,31.7299666291009,37.0984410471798,29.4288536641084,31.6025625769617,34.1876864426673,37.5901860982935,36.4544593394095,32.1119136353363,32.567243089845,26.8672054300951,28.9181919257471,36.6463500534083,39.2406035854068,30.8189796170289,36.5215246297361,29.6287974505296,33.2231666226007,34.5011802659275,31.2211258489677,36.0832897319764,34.7976215139026,2021-05-26,2021-06-02,55
2021-06-01,35.3870795199334,25.8152216626551,18.4798342555201,34.6762961420016,24.4581949898989,26.7016494952167,30.2043731848937,27.1227239466671,21.9257757639367,30.621239559223,22.9165181964213,30.2871050699368,22.6825664583056,27.1118140304709,21.6136324896915,18.4798342555201,24.0489693369775,27.4693979831848,21.3257206695411,29.42936105898,25.6070300318077,24.1946402438946,25.8873416608833,26.2057484526769,27.3758103917803,30.0722635761649,24.7451274136794,20.217407164623,34.6762961420016,2021-05-26,2021-06-02,55
2021-06-02,29.2980985781651,32.1164246152244,24.4565527405664,39.0400519840188,27.1443454557255,34.5199786851457,38.5884565507426,28.4038697619334,34.7361356733485,30.9103252284254,27.223432720122,38.7745224746682,35.4359955267243,27.2402254774457,34.3603776817048,28.0208428590395,38.6722004984375,30.8544823303514,39.0400519840188,31.8669630774886,32.3209170043325,28.3969322967077,24.4565527405664,33.0217116877284,32.580051600187,32.4406159509027,35.5242396789746,30.0248753665882,28.3525130693006,2021-05-26,2021-06-02,55
2021-06-03,37.5400573202828,32.9162350210988,25.8847762812168,42.6388597276984,32.9156074674569,27.4580851084881,36.0154469346319,30.2494731014311,32.9535586011314,25.8847762812168,33.9119772767515,31.5707178768933,29.1104704363933,38.6092079559734,42.6388597276984,36.3807418839223,35.1008640147774,32.1706117229851,33.4123544630108,29.4550223329673,29.1561793423901,30.0307306148033,40.1817035908909,28.8852836644761,38.4545969502596,32.9077455867128,27.3330169715093,31.1357581739234,36.983085446776,2021-05-26,2021-06-02,55
2021-06-04,27.2223696162114,40.9355016412503,31.8596931043382,51.0572743929467,48.5268300281128,45.633112471428,31.8596931043382,38.9212331548018,37.1954440137171,39.1016753460935,43.4419369489686,38.3998570623546,38.7221478135708,42.5260743440267,36.8329509305603,44.6554746737514,40.0801444724572,43.4966675177003,38.2153744019345,40.5968265286255,34.5059050334517,38.8455742553721,45.6719213820877,42.4402369847063,33.4430589257914,42.9772045701318,45.9134104623175,51.0572743929467,40.3275122120118,2021-05-26,2021-06-02,55
2021-06-05,33.1181614199567,29.833024773413,13.9474747541243,40.0181194122176,24.4733855216694,32.5703271233076,34.7254951524376,31.6926410399257,23.390647001963,34.82193152667,31.2196709681543,13.9474747541243,35.5978161772364,39.9645639119945,33.6632795766436,19.9678327689024,34.1400090747059,40.0181194122176,32.9975487382998,25.31291209648,31.1943978398526,28.9073420618751,15.3586147985273,29.4847548459181,34.345165354487,28.7217189407827,33.8747084851501,33.1209751126946,22.3142870513046,2021-05-26,2021-06-02,55
2021-06-06,30.0378571540971,29.9554876956863,17.349262723232,46.7419302889481,17.6849269619853,37.0217670151245,25.8506810994401,29.6325734923394,43.535402232798,21.0463584288406,21.9103330781978,28.45309176253,27.713382406815,17.349262723232,29.5411599528585,46.7419302889481,23.9133442848429,32.9261313564502,40.4818614512234,33.5888124891586,28.5148189568719,40.1021652893842,37.4173767536664,40.9324045913591,29.4591141183589,25.6425577972168,23.7773725427317,26.5682073266602,19.0821559911245,2021-05-26,2021-06-02,55
2021-06-07,27.0286587820053,39.5068097533251,25.8570646276073,51.3164976664047,36.9676258633496,26.4990265944163,31.6672218690969,41.1102904833897,37.8463984920174,32.636784439687,45.8637562937496,47.6713509159521,34.8762596807367,37.6426958907018,38.9354156572796,38.1143645052428,41.7302831269342,40.734030680549,35.3315351188491,46.3184611499247,47.1714982251163,50.4461556896548,51.3164976664047,38.7889563057018,35.9779627659586,45.6274938434792,38.0286337108984,40.5104802364301,25.8570646276073,2021-05-26,2021-06-02,55
